text,category,date-received,sender,sender_category,label
Grabe umulan nang scatter 2 pesos bet 8k panalo  clickhere.cx/L3UZ4nyUb,smishing,2024-02-15 10:21:46.317,+63951****034,Personal_Mobile,1
"Get P298 for free at with your m0bile phone
1OO % bonus on first dep0sit clickhere.cx/w2tv2d1gbbl069u",smishing,2024-02-15 04:32:04.842,+63964****436,Personal_Mobile,1
"Get P298 for free at with your m0bile phone
1OO % bonus on first dep0sit clickhere.cx/x8aei0mvjyu6qny7h",smishing,2024-02-14 06:31:33.959,+63964****767,Personal_Mobile,1
"Get P298 for free at with your m0bile phone
1OO % bonus on first dep0sit clickhere.cx/9sxq1bnt3",smishing,2024-02-14 02:15:01.828,+63964****963,Personal_Mobile,1
"Mag-log in sa APP para makatanggap ng mga cash reward hanggang 8888P!
cg688.tv",smishing,2024-02-13 04:18:08.027,+63985****311,Personal_Mobile,1
"Bored ka na? Laro ka muna
Free 277 pesos sa unang deposito
Register: clickhere.cx/bzs5p1vx9",smishing,2024-02-13 02:52:19.117,+63964****106,Personal_Mobile,1
"NEED CASH? We are here for you.

We offer EASY CASH LOANS today.

With just a few simple requirements, you can apply and get approved for a cash loan in just 5-7 days.

Just message our processing team via Viber at 09630695831

Thank you",smishing,2024-02-12 16:27:10.289,+63930****743,Personal_Mobile,1
"Congratulations GCash User! You have received P15,500 from GCash Loyalty Team. Claim your cash by clicking the link below. Claim your cash at gcash-loyaltyteam.website/claim Thank you for choosing GCash App.",smishing,2024-02-12 13:13:52.303,+63951****058,Personal_Mobile,1
"February Welcome, come to JILIVIP to play slot and win big prizes. Deposit 177 and get 354: jl77.tv",smishing,2024-02-12 10:46:47.792,+63970****393,Personal_Mobile,1
"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin6.tv",smishing,2024-02-12 09:57:22.573,+63970****953,Personal_Mobile,1
"Your package was delivered Saturday, 10/02/2024 at 2024-02-10T12:50:00. Reply STOP to opt out.",smishing,2024-02-12 07:51:33.666,+63951****352,Personal_Mobile,1
FedEx shipment 775082599783 is scheduled for delivery today.,smishing,2024-02-12 07:50:23.164,+63910****712,Personal_Mobile,1
"g8898.tv/FB
FG777: Bagong libreng bonus 1999 na walang kundisyon ng deposito. Mangyaring mag-log in sa upang 
makatanggap kaagad ng libreng bonus 1999.",smishing,2024-02-12 07:02:21.915,+63981****970,Personal_Mobile,1
"[Epicwin ]: Hi EPIC Member !

CNY BONUS Alert !!
Deposit and claim 20% FREE up to 500 P limited claim!!

Trusted website : EpicWin4.tv",smishing,2024-02-12 02:40:30.063,+63930****728,Personal_Mobile,1
"You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge!
mini777.tv",smishing,2024-02-11 01:02:49.873,+63909****064,Personal_Mobile,1
#BDOStopScam: Here's to a New Year of staying safe and vigilant. Remember: DO NOT click links or share your OTP. BDO will never send links nor ask for your OTP.,smishing,2024-02-09 06:21:18.532,BDO,Verified_Brand,1
"You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge!
mini777.tv",smishing,2024-02-09 00:53:20.208,+63985****374,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. ytbp.bid",smishing,2024-02-08 02:41:37.308,+63946****688,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. gcrd.bid",smishing,2024-02-07 04:53:07.796,+63985****124,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. ytbp.bid",smishing,2024-02-07 03:39:59.318,+63985****680,Personal_Mobile,1
"You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge!
mini777.tv",smishing,2024-02-06 17:47:27.033,+63910****417,Personal_Mobile,1
"Banco De Oro

You're having issues with account security. Please review them at tera.vin/OnlineBDO_Secured

Sincerely,
BANCO DE ORO",smishing,2024-02-06 17:31:03.059,+63964****331,Personal_Mobile,1
"GCash Alert!

Please be advised that we are asking everyone to update their account to avoid deactivation.

Update here: gcash-important-advisory.website",smishing,2024-02-06 10:08:35.602,+63963****158,Personal_Mobile,1
"You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge!
mini777.tv",smishing,2024-02-06 05:08:20.260,+63985****306,Personal_Mobile,1
"The SuperSugar Win is back! Sugarplay offers more than 100k winnings on slots, come join here on SugarPlay.tv and be the next winner!",smishing,2024-02-06 01:31:02.814,+63963****139,Personal_Mobile,1
"[ Betso88 x Epicwin ]: Hi EPIC Member !

ATTENTION !!
Dont forget to claim your FREE CREDIT in Inbox !!

Trusted website : EpicWin5.tv",smishing,2024-02-05 21:22:51.097,+63963****930,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jueb.bid",smishing,2024-02-05 02:51:07.901,+63946****458,Personal_Mobile,1
"LunarFortunes which could let you win an amount of 168,888 Okada staycation and even an IPHONE15! here on cbhome.tv/bonus",smishing,2024-02-05 00:00:54.260,+63964****098,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qytb.bid",smishing,2024-02-04 23:48:24.120,+63948****418,Personal_Mobile,1
"Congratulations GCash User! You have received P15,500 from GCash Loyalty Team. Claim your cash by clicking the link below. Claim your cash at gcash-appmoney.website/claim Thank you for choosing GCash App.",smishing,2024-02-04 23:14:48.661,+63964****394,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. ghoo.bid",smishing,2024-02-04 20:08:38.083,+63985****991,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. gbcz.bid",smishing,2024-02-03 18:34:44.157,+63985****356,Personal_Mobile,1
"Mag-recharge ng 100P sa unang pagkakataon at makakuha ng 166P
okwin.tv",smishing,2024-02-03 13:22:34.469,+63985****323,Personal_Mobile,1
Valid,smishing,2024-02-03 04:46:12.000,225655759,Short_Code,1
"Congratulations GCash User! You have received P15,500 from GCash Loyalty Team. Claim your cash by clicking the link below. Claim your cash at gcash-appcash.website/rewards Thank you for choosing GCash App.",smishing,2024-02-02 18:15:52.688,+63963****812,Personal_Mobile,1
"Finally, Thanks god it's Friday at GoJackpot! Claim Free 6,888p Today, February 2! New players Enjoy Free 777p + 177p ! Join Now at GoJackpot2.tv",smishing,2024-02-02 15:44:34.112,+63951****163,Personal_Mobile,1
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. qatm.bid,smishing,2024-02-02 03:53:08.616,+63985****123,Personal_Mobile,1
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. qatm.bid,smishing,2024-02-02 03:53:08.616,+63985****123,Personal_Mobile,1
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. wanp.bid,smishing,2024-02-01 05:47:33.076,+63948****725,Personal_Mobile,1
New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash PlayZoneph3.tv,smishing,2024-01-31 11:55:19.039,+63985****432,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. htka.bid",smishing,2024-01-31 08:09:24.770,+63985****162,Personal_Mobile,1
"Today's Payday Blast on GoJackpot, Jan 30 & 31! New players grab 777p & 177p bonus + 155% Extra Deposit Bonus. Play & Win millions Prizes at GoJackpot2.tv",smishing,2024-01-30 06:31:49.247,+63951****145,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhmg.bid",smishing,2024-01-29 16:21:43.224,+63950****012,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. fghj.bid",smishing,2024-01-29 08:15:09.095,+63950****594,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. fghj.bid",smishing,2024-01-29 04:08:22.337,+63950****729,Personal_Mobile,1
Begin your journey to prosperity! Grab the New User Giveaway at JILI747! 8000p + 888p. Let luck guide your adventures at JILi747a.tv,smishing,2024-01-28 17:33:09.060,+63963****460,Personal_Mobile,1
The latest and most JILI popular games are 100% legal. Join for free and get 88p: suo.yt/XcF6KFz,smishing,2024-01-28 13:10:06.411,+63985****360,Personal_Mobile,1
Begin your journey to prosperity! Grab the New User Giveaway at JILI747! 8000p + 888p. Let luck guide your adventures at JILi747c.tv,smishing,2024-01-27 19:25:04.996,+63981****848,Personal_Mobile,1
"Banco De Oro

You're having issues with account security. Please review them at shot.vin/Secured_BDO

Sincerely, BANCO DE ORO",smishing,2024-01-27 14:05:27.180,+63963****346,Personal_Mobile,1
"""We received your interest in applying for a Unionbank Credit Card.

We are now processing your application.

Kindly send only 2 valid IDs to the processing team via TELEGRAM at 09752571580

Once we receive your ID, please wait for our verification call.""",smishing,2024-01-27 00:53:04.095,+63963****126,Personal_Mobile,1
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. mmyy.bid",smishing,2024-01-25 23:30:56.162,+63946****130,Personal_Mobile,1
"Get Today Now, 25th PayDay Blast Free 6,888p Bonus on GoJackpot! Be Ready Too for Friday Bonus 6,888p on Tomorrow! New Player, Free 777p + 177p at GoJackpot1.tv",smishing,2024-01-25 19:37:34.065,+63985****683,Personal_Mobile,1
Manalo ng malaking premyo arawaraw up to 188kBonus 9910.оренбург.рус,smishing,2024-01-25 07:29:57.775,+63964****359,Personal_Mobile,1
"Banco De Oro

You're having issues with account security. Please review them at shot.vin/Online_BDO

Sincerely, BANCO DE ORO",smishing,2024-01-25 05:38:48.067,+63963****496,Personal_Mobile,1
Level up your luck at JILI747! New players revel in 8000p + 888p. Let luck be your guide for thrilling adventures at jili747.icu,smishing,2024-01-24 00:44:03.512,+63951****353,Personal_Mobile,1
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/ONLINEBDO",smishing,2024-01-23 09:41:05.463,+63985****159,Personal_Mobile,1
Level up your luck at JILI747! New players revel in 8000p + 888p. Let luck be your guide for thrilling adventures at jili747c.icu,smishing,2024-01-22 17:05:20.178,+63985****663,Personal_Mobile,1
100K grand prize with CBs Red Prosperity Pouches! 9910.омск.рус,smishing,2024-01-21 01:48:49.370,+63964****486,Personal_Mobile,1
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/BDO_Online",smishing,2024-01-20 05:03:13.334,+63963****837,Personal_Mobile,1
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action wil result in account termination within 24 hours. Update here pub.vin/BDO-Recovery",smishing,2024-01-19 16:48:08.999,+63970****546,Personal_Mobile,1
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. teaq.bid",smishing,2024-01-19 05:09:12.795,+63985****384,Personal_Mobile,1
"Be Ready Celebrate Thank God It's Friday on January 19, For Free 6,888p at GoJackpot! New Userss Get Free 777p + 177p & 158% Extra Bonus Now at GoJackpotPh1.icu",smishing,2024-01-18 15:31:22.426,+63951****868,Personal_Mobile,1
#BDO-UNIBANK: Thank you for using your BDO Debit Card at SHOPEE-PH for Php 15000 If you do not recognize this. Visit here: https://bdoprotect.info/Refund,smishing,2024-01-18 05:14:56.939,+63963****398,Personal_Mobile,1
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. akkp.bid",smishing,2024-01-18 03:30:08.619,+63985****532,Personal_Mobile,1
New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone1.icu,smishing,2024-01-18 00:11:12.550,+63985****880,Personal_Mobile,1
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here pub.vin/BDO-ONLINE",smishing,2024-01-17 06:55:48.616,+63963****681,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 518P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. opkh.bid",smishing,2024-01-16 09:48:37.248,+63985****366,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qqqm.bid",smishing,2024-01-15 20:12:31.060,+63985****252,Personal_Mobile,1
"Congratulations GCash User!

You have received P25,000 from
GCash Loyalty Team.
Claim your cash by clicking the
link below.

Claim your cash at
https://gcash-getreward.website/claim

Thank you for choosing GCash
App.",smishing,2024-01-14 19:41:00.882,+63964****408,Personal_Mobile,1
"Double your fun at Sugarplay11.icu ! Claim your 28,888 Giveaway Promotion and let the winning spree begin",smishing,2024-01-13 19:43:13.991,+63946****432,Personal_Mobile,1
"Thank God it's Saturday at WinningPlus! Claim Free 999p Today, with 588p & 388p for New Player. Enjoy 153% Free Deposit bonus & Win Jackpot Now at WinPlus13.icu",smishing,2024-01-13 14:51:09.936,+63981****410,Personal_Mobile,1
"Recharge and get 100% cash bonus!
ha548.bid",smishing,2024-01-12 23:12:22.611,+63985****789,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. reqq.bid",smishing,2024-01-12 17:31:37.258,+63946****480,Personal_Mobile,1
Win Big Today at WinningPlus! New Players Remember Get 153% Extra Bonus & Get 588p & 388p For Free! Explore More Promotions & Vip Clup at https://WinPlus8.icu,smishing,2024-01-08 07:51:31.911,+63985****572,Personal_Mobile,1
"As one of the lucky winners of our forthcoming Lunar New Year event, we are giving away free P3,000 in incentives.
Please go to the URL below and login to receive this gift. This promotion is only available to GCash-verified users.

Click here to claim: https://shorten.so/gcashmobile",smishing,2024-01-07 04:43:13.541,+63964****238,Personal_Mobile,1
"Inimbitahan mo ang isang kaibigan na mag-recharge ng P100, ang iyong kaibigan ay makakakuha ng P200 at makakakuha ka ng P66
phl777.tv",smishing,2024-01-04 07:57:49.760,+63909****451,Personal_Mobile,1
"Cheers to a sweet and successful 2024! Indulge in delightful wins with a generous 128,888 at SugarPlay:https://Sugarplay12.icu",smishing,2024-01-04 01:25:42.600,+63981****384,Personal_Mobile,1
"Inimbitahan mo ang isang kaibigan na mag-recharge ng P100, ang iyong kaibigan ay makakakuha ng P200 at makakakuha ka ng P66
phl777.tv",smishing,2024-01-03 19:35:44.802,+63985****871,Personal_Mobile,1
"[ Betso88 x Epicwin ]: Join us &  FREE 50p today

Auto FREE 50p when signup! Get extra 100p with any deposit   

Trusted website : 

https://EpicWin10.icu",smishing,2024-01-02 22:05:55.281,+63963****426,Personal_Mobile,1
"Welcome 2024 with WinningPlus! Embrace a year of wins and wellness. Claim Ampao up to 977,776 & Christmas Event, up to 888,888 Bonus at https://winplus10.icu",smishing,2024-01-02 19:45:01.769,+63963****125,Personal_Mobile,1
Newbies register for 128p and receive red envelopes every day https://fish.mba,smishing,2024-01-02 06:14:41.962,+63981****684,Personal_Mobile,1
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shorten.ee/BDO_OfficialSite",smishing,2024-01-01 02:00:42.844,+63963****549,Personal_Mobile,1
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shorten.ee/Secured-BDO",smishing,2023-12-30 18:41:32.363,+63963****964,Personal_Mobile,1
"Embrace Winplus joy! Free P588 red packet, WEEKDAYS Unlimited 999 bonus, and 588 Free on 1st deposit. Explore at https://winplus9.icu",smishing,2023-12-30 02:38:57.789,+63964****034,Personal_Mobile,1
"Irekomenda ang isang kaibigan na mag-recharge ng P100 at makakuha ng P66 na rebate!
phl777.tv",smishing,2023-12-29 07:45:52.453,+63946****250,Personal_Mobile,1
"[ Betso88 x Epicwin ]: Join us &  FREE 50p today

Auto FREE 50p when signup! Get extra 100p with any deposit   

Trusted website : 

https://EpicWin4.icu",smishing,2023-12-27 08:16:35.950,+63964****654,Personal_Mobile,1
"I-download ang APP at makatanggap ng P17 cash
xcx12.bid",smishing,2023-12-27 08:16:16.762,+63946****981,Personal_Mobile,1
"Sa Christmas carnival, ang mga bagong KKBE users ay makakakuha ng P155 sa pamamagitan ng recharging ng P155. 1x turnover!
xnd7.bid",smishing,2023-12-26 14:18:24.191,+63951****337,Personal_Mobile,1
"MERRY CHRISTMASS !!

foodpanda biker po namamasko po 🙂
 
Gcash: 09661354022

maraming salamat po 🙏
",smishing,2023-12-26 06:13:55.914,+63960****586,Personal_Mobile,1
"Unlock GoJackpot's fortunes! 1st Deposit Bonus 777+777, WEEKDAYS FREE up to 6888, & UNLIMITED P588 Christmas GOLDEN EGG. Join at https://GoJackpot5.icu",smishing,2023-12-26 05:39:58.276,+63985****491,Personal_Mobile,1
"Sa Christmas carnival, ang mga bagong KKBE users ay makakakuha ng P155 sa pamamagitan ng recharging ng P155. 1x turnover!
2sj9.bid",smishing,2023-12-25 03:12:25.038,+63909****998,Personal_Mobile,1
"Sa Christmas carnival, ang mga bagong KKBE users ay makakakuha ng P155 sa pamamagitan ng recharging ng P155. 1x turnover!
2sj9.bid",smishing,2023-12-24 06:01:01.812,+63985****468,Personal_Mobile,1
"Unlock GoJackpot's fortunes! 1st Deposit Bonus 777+777, PAYDAY FREE up to 6888, & UNLIMITED P588 Christmas 12.12 GOLDEN EGG. Join at https://GoJackpot5.icu",smishing,2023-12-23 20:16:23.036,+63963****884,Personal_Mobile,1
"Celebrate Christmas at GoJackpot! Dont Forget Claim your TGIF-Friday Bonus, Free 6888P! New Users Enjoy 153% Extra bonus, 777+177 at https://GoJackpot5.icu",smishing,2023-12-23 02:21:43.024,+63963****314,Personal_Mobile,1
"Mag-recharge ng P177 araw-araw para makakuha ng P177 cash, 100% lucky wheel win!
sdof3.bid
",smishing,2023-12-22 13:40:35.375,+63909****183,Personal_Mobile,1
"Good morning bro, naglaro ako buong gabi at kumita ng P83,926.
poq91a.bid",smishing,2023-12-20 21:49:21.283,+63985****540,Personal_Mobile,1
"Dear, nanalo ako ng P73662 nung first time kong sumali sa KKBET
loa90.bid",smishing,2023-12-18 05:31:51.715,+63946****592,Personal_Mobile,1
